index,cb,co,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108,ram,zone
line049,line049,basecase,0,-0.000124934,0.000702232,0.001423671,0.004775934,0.001289756,0.002701442,0.001914202,0.006963341,-0.001244845,0.001144428,-0.000922887,-0.001343647,0.001708301,0.001071116,0.002092401,0.00103218,0.011010013,0.001865042,0.002073631,0.002140886,0.001813018,0.001317161,0.001423671,-0.000124934,0.001176969,0.000176795,-0.000741733,0.000713269,0.001180775,0.00862583,0.001882026,0.002315673,0.00689577,0.002818171,0.00491914,0.001827715,0.001679098,0.000646403,-0.000124934,-0.001580941,-0.000741733,-0.002699822,-0.00148531,-0.001530987,-0.001892427,-0.001916197,-0.001620576,0.000184364,-0.000780231,-0.001964178,-0.001922942,-0.001791557,0.005598939,-0.000811111,-0.644716452,-0.001868567,-0.001520253,-0.000850101,-0.001775254,0.013028853,0.075399344,-0.001823637,-0.012957276,-0.538193359,0.001511438,-0.001903722,-0.001426523,-0.00227659,-0.001663345,-0.016097495,-0.006398727,-0.000629663,0.001326059,-0.009088867,0.054580282,-0.000427878,-0.014352769,-6.04E-05,-0.000355309,0.024187672,-0.001892535,-0.000496648,-0.000549803,-0.019154369,-0.010256107,-0.001986157,-0.002175578,-0.00227659,-0.002149318,-0.001854436,-0.001883046,-0.001870602,-0.00186608,-0.001867147,-0.001883046,-0.001883046,-0.001883046,-0.001883046,-0.001838159,-0.001861293,-0.001883046,-0.00187259,-0.001870114,-0.001868517,-0.001883046,-0.001874554,-0.001877706,-0.001854436,-0.001843089,-0.001854436,-0.001883046,-0.001883046,-0.001872723,-0.001850727,-0.001883046,-0.001872967,-0.001883046,480,R2
line050,line050,basecase,0,-0.001152314,0.006476968,0.013131096,0.044050371,0.011895942,0.024916494,0.017655456,0.064225713,-0.01148171,0.010555525,-0.008512156,-0.012393002,0.015756354,0.009879339,0.019299056,0.009520211,0.101549798,0.017202039,0.019125941,0.01974626,0.016722198,0.012148711,0.013131096,-0.001152314,0.010855665,0.001630652,-0.006841299,0.00657877,0.010890766,0.079559522,0.017358688,0.021358393,0.063602475,0.02599313,0.04537122,0.016857755,0.015486998,0.00596204,-0.001152314,-0.014581655,-0.006841299,-0.024901552,-0.013699615,-0.014120914,-0.017454618,-0.01767386,-0.014947227,0.00170046,-0.007196386,-0.018116408,-0.01773607,-0.016524256,0.051641276,-0.007481208,0.425859962,-0.017234549,-0.014021906,-0.007840821,-0.016373885,0.120170376,0.695438633,-0.016820145,-0.119510198,0.323259125,0.013940604,-0.017558798,-0.013157395,-0.020997911,-0.015341701,-0.1484737,-0.059018044,-0.00580764,0.012230779,-0.083830291,0.503416008,-0.003946491,-0.132381394,-0.000557425,-0.003277161,0.223092675,-0.017455612,-0.004580785,-0.005071054,-0.176668485,-0.094596221,-0.018319133,-0.020066235,-0.020997911,-0.019824033,-0.017104213,-0.017368091,-0.017253314,-0.017211607,-0.017221454,-0.017368091,-0.017368091,-0.017368091,-0.017368091,-0.01695408,-0.017167459,-0.017368091,-0.017271651,-0.017248813,-0.017234089,-0.017368091,-0.017289772,-0.01731884,-0.017104213,-0.016999557,-0.017104213,-0.017368091,-0.017368091,-0.017272881,-0.017070004,-0.017368091,-0.01727513,-0.017368091,1360,R2
line051,line051,basecase,0,-0.002044117,-0.014385503,-0.038384945,-0.126192073,-0.0356411,-0.053906912,-0.038695197,-0.101918641,-0.026228122,-0.031881958,-0.027776498,-0.025752959,-0.034533813,-0.030174672,-0.056489214,-0.029267921,-0.146587563,-0.044011675,-0.04171328,-0.043034973,-0.036650207,-0.035904549,-0.038384945,-0.002044117,-0.033302146,-0.030670246,-0.028253194,-0.021880107,-0.032728397,-0.117979135,-0.037947853,-0.061749506,-0.097219686,-0.056162442,-0.073501588,-0.036947245,-0.034623468,-0.020283992,-0.002044117,0.03238621,-0.028253194,-0.004375008,-0.045247891,-0.027674737,-0.019117687,-0.018714554,-0.040695689,-0.101438661,-0.06897644,-0.029132192,-0.030519944,-0.020828395,-0.129503133,-0.067937203,-0.565000117,-0.032349862,-0.023851054,-0.066625069,-0.021104889,-0.177088872,-0.558640826,-0.020284326,-0.426110736,-0.567420444,-0.099817156,-0.018926126,-0.024860455,-0.01260244,-0.039256358,-0.503691706,-0.337738165,-0.074043606,-0.107356222,-0.33053936,-0.431280057,-0.08083444,-0.460587225,-0.093200238,-0.083276648,-0.245353032,-0.01911586,-0.07852007,-0.076731211,-0.579213607,0.212849187,-0.028392501,-0.022017792,-0.01260244,-0.014760914,-0.019761995,-0.019276788,-0.019487835,-0.019564525,-0.019546419,-0.019276788,-0.019276788,-0.019276788,-0.019276788,-0.020038053,-0.019645702,-0.019276788,-0.019454118,-0.019496112,-0.019523186,-0.019276788,-0.019420799,-0.01936735,-0.019761995,-0.019954433,-0.019761995,-0.019276788,-0.019276788,-0.019451856,-0.019824898,-0.019276788,-0.019447721,-0.019276788,1360,R2
line052,line052,basecase,0,0.00643293,-0.002461497,0.007358008,0.010111875,0.007310788,0.005914853,-0.001149608,0.008677031,-0.057997062,0.007195306,-0.053217057,-0.059463941,-0.001035072,0.00715259,0.0079557,0.007129903,0.010350975,0.007232777,0.000952477,0.001318372,-0.001093323,0.007295949,0.007358008,0.00643293,-0.016981406,-0.034240671,-0.050091017,0.00694729,0.007216483,0.005581155,-8.99E-05,0.008090783,0.002119978,0.006962343,-0.001834488,-0.001101498,-0.008316551,0.006905128,0.00643293,0.00554159,-0.050091017,-0.063161509,-0.079300533,-0.065368514,-0.063190064,-0.063223413,-0.077503055,-0.101487963,-0.088669963,-0.072937105,-0.073485071,-0.063048545,-0.089005245,-0.088259611,0.031079083,-0.07420763,-0.060921336,-0.087741504,-0.063025672,-0.077482586,0.030306213,-0.063093553,-0.351526897,0.031373235,-0.093177888,-0.06320591,-0.060147851,-0.063729038,-0.076934723,-0.592141111,0.020709517,-0.09067078,-0.098855908,-0.277924741,-0.005673329,-0.093352201,-0.378078194,-0.098234948,-0.094316529,-0.058197894,-0.063190215,-0.092438352,-0.091732005,0.032806505,0.006088851,-0.072645031,-0.07012792,-0.063729038,-0.063550478,-0.063136763,-0.063176902,-0.063159443,-0.063153099,-0.063154597,-0.063176902,-0.063176902,-0.063176902,-0.063176902,-0.063113926,-0.063146384,-0.063176902,-0.063162232,-0.063158758,-0.063156519,-0.063176902,-0.063164989,-0.06316941,-0.063136763,-0.063120844,-0.063136763,-0.063176902,-0.063176902,-0.063162419,-0.06313156,-0.063176902,-0.063162761,-0.063176902,480,R2
line053,line053,basecase,0,0.006375493,-0.002439519,0.007292312,0.01002159,0.007245513,0.005862042,-0.001139344,0.008599558,-0.057479231,0.007131062,-0.052741905,-0.058933013,-0.00102583,0.007088727,0.007884667,0.007066243,0.010258555,0.007168198,0.000943973,0.001306601,-0.001083561,0.007230807,0.007292312,0.006375493,-0.016829787,-0.033934951,-0.049643775,0.00688526,0.00715205,0.005531323,-8.91E-05,0.008018544,0.002101049,0.006900179,-0.001818109,-0.001091663,-0.008242296,0.006843475,0.006375493,0.005492112,-0.049643775,-0.062597567,-0.078592493,-0.064784866,-0.062625867,-0.062658918,-0.076811064,-0.10058182,-0.087878267,-0.072285881,-0.072828954,-0.062485612,-0.088210555,-0.087471579,0.030801591,-0.073545062,-0.060377396,-0.086958097,-0.062462943,-0.076790777,0.030035621,-0.062530218,-0.348388264,0.031093116,-0.092345943,-0.062641572,-0.059610816,-0.063160028,-0.076247805,-0.226735089,0.020524611,-0.089861219,-0.097973266,-0.27544327,-0.005622674,-0.0925187,-0.374702495,-0.09735785,-0.093474417,-0.05767827,-0.062626016,-0.091613009,-0.090912969,0.03251359,0.006034486,-0.071996415,-0.069501778,-0.063160028,-0.062983063,-0.062573042,-0.062612822,-0.062595519,-0.062589232,-0.062590716,-0.062612822,-0.062612822,-0.062612822,-0.062612822,-0.062550409,-0.062582577,-0.062612822,-0.062598284,-0.062594841,-0.062592621,-0.062612822,-0.062601016,-0.062605398,-0.062573042,-0.062557265,-0.062573042,-0.062612822,-0.062612822,-0.062598469,-0.062567885,-0.062612822,-0.062598808,-0.062612822,480,R2
line054,line054,basecase,0,0.043889462,-0.037216245,0.001666412,-0.096609725,0.005017692,-0.029670964,-0.060426592,-0.074184633,-0.459158536,0.009242451,-0.423425408,-0.470124257,-0.05399412,0.011231454,-0.018380621,0.012287828,-0.122092506,-0.006808755,-0.049244649,-0.048370302,-0.057265542,0.004556096,0.001666412,0.043889462,-0.168000102,-0.289660758,-0.401389932,0.020910773,0.008256341,-0.118216093,-0.051735612,-0.024483843,-0.11540321,-0.025110647,-0.112189432,-0.057724689,-0.106921487,0.022754186,0.043889462,0.083785265,-0.401389932,-0.547974511,-0.5434316,-0.504723962,-0.511484752,-0.512710185,-0.543937565,-0.537186148,-0.540794236,-0.545222817,-0.545068572,-0.50628459,-0.534175193,-0.540909744,-0.534359194,-0.544865181,-0.484576493,-0.541055584,-0.505444112,-0.534718324,-0.530053741,-0.507938435,-0.541804408,-0.535997837,-0.532069884,-0.512067053,-0.476906233,-0.531289617,-0.544097543,-0.54290795,-0.305517894,-0.540231034,-0.53655127,-0.540444964,-0.531610763,-0.539476251,-0.542294815,-0.538101826,-0.539204806,-0.533883775,-0.511490307,-0.539733487,-0.539932314,-0.543982203,-0.669303715,-0.545305031,-0.546013563,-0.531289617,-0.524728349,-0.509526203,-0.511001122,-0.510359586,-0.510126468,-0.510181506,-0.511001122,-0.511001122,-0.511001122,-0.511001122,-0.508687051,-0.509879708,-0.511001122,-0.51046208,-0.510334427,-0.51025213,-0.511001122,-0.510563362,-0.510725835,-0.509526203,-0.508941236,-0.509526203,-0.511001122,-0.511001122,-0.510468954,-0.509334992,-0.511001122,-0.510481524,-0.511001122,480,
line055,line055,basecase,0,0.00643293,-0.002461497,0.007358008,0.010111875,0.007310788,0.005914853,-0.001149608,0.008677031,-0.057997062,0.007195306,-0.053217057,-0.059463941,-0.001035072,0.00715259,0.0079557,0.007129903,0.010350975,0.007232777,0.000952477,0.001318372,-0.001093323,0.007295949,0.007358008,0.00643293,-0.016981406,-0.034240671,-0.050091017,0.00694729,0.007216483,0.005581155,-8.99E-05,0.008090783,0.002119978,0.006962343,-0.001834488,-0.001101498,-0.008316551,0.006905128,0.00643293,0.00554159,-0.050091017,-0.063161509,-0.079300533,-0.065368514,-0.063190064,-0.063223413,-0.077503055,-0.101487963,-0.088669963,-0.072937105,-0.073485071,-0.063048545,-0.089005245,-0.088259611,0.031079083,-0.07420763,-0.060921336,-0.087741504,-0.063025672,-0.077482586,0.030306213,-0.063093553,-0.351526897,0.031373235,-0.093177888,-0.06320591,-0.060147851,-0.063729038,-0.076934723,0.407858889,0.020709517,-0.09067078,-0.098855908,-0.277924741,-0.005673329,-0.093352201,-0.378078194,-0.098234948,-0.094316529,-0.058197894,-0.063190215,-0.092438352,-0.091732005,0.032806505,0.006088851,-0.072645031,-0.07012792,-0.063729038,-0.063550478,-0.063136763,-0.063176902,-0.063159443,-0.063153099,-0.063154597,-0.063176902,-0.063176902,-0.063176902,-0.063176902,-0.063113926,-0.063146384,-0.063176902,-0.063162232,-0.063158758,-0.063156519,-0.063176902,-0.063164989,-0.06316941,-0.063136763,-0.063120844,-0.063136763,-0.063176902,-0.063176902,-0.063162419,-0.06313156,-0.063176902,-0.063162761,-0.063176902,480,R2
line056,line056,basecase,0,0.006391987,-0.00244583,0.007311177,0.010047516,0.007264257,0.005877207,-0.001142291,0.008621805,-0.057627929,0.00714951,-0.052878347,-0.059085472,-0.001028484,0.007107066,0.007905064,0.007084524,0.010285094,0.007186742,0.000946415,0.001309981,-0.001086364,0.007249513,0.007311177,0.006391987,-0.016873325,-0.03402274,-0.049772203,0.006903072,0.007170553,0.005545632,-8.94E-05,0.008039288,0.002106485,0.006918029,-0.001822812,-0.001094488,-0.008263619,0.006861179,0.006391987,0.00550632,-0.049772203,-0.062759506,-0.078795811,-0.064952464,-0.062787879,-0.062821016,-0.077009773,-0.100842024,-0.088105607,-0.072472883,-0.073017362,-0.062647261,-0.088438755,-0.087697867,0.030881274,-0.073735323,-0.060533591,-0.087183057,-0.062624534,-0.076989434,0.030113323,-0.062691983,-0.717437891,0.031173554,-0.092584841,-0.062803625,-0.059765029,-0.063323423,-0.076445058,0.090389025,0.020577708,-0.090093689,-0.098226721,-0.276155838,-0.00563722,-0.092758044,0.123373695,-0.097609714,-0.093716234,-0.057827483,-0.062788029,-0.091850011,-0.09114816,0.032597702,0.006050098,-0.072182669,-0.069681578,-0.063323423,-0.063145999,-0.062734918,-0.062774801,-0.062757453,-0.06275115,-0.062752638,-0.062774801,-0.062774801,-0.062774801,-0.062774801,-0.062712226,-0.062744477,-0.062774801,-0.062760225,-0.062756773,-0.062754548,-0.062774801,-0.062762964,-0.062767357,-0.062734918,-0.0627191,-0.062734918,-0.062774801,-0.062774801,-0.062760411,-0.062729747,-0.062774801,-0.062760751,-0.062774801,480,R2
line057,line057,basecase,0,0.006416437,-0.002455186,0.007339143,0.010085949,0.007292044,0.005899688,-0.001146661,0.008654784,-0.057848363,0.007176858,-0.053080614,-0.059311482,-0.001032418,0.007134251,0.007935302,0.007111623,0.010324436,0.007214233,0.000950035,0.001314992,-0.00109052,0.007277243,0.007339143,0.006416437,-0.016937868,-0.034152882,-0.049962589,0.006929478,0.007197981,0.005566845,-8.97E-05,0.00807004,0.002114542,0.006944492,-0.001829785,-0.001098674,-0.008295228,0.006887424,0.006416437,0.005527382,-0.049962589,-0.062999569,-0.079097215,-0.065200916,-0.063028051,-0.063061315,-0.077304346,-0.101227759,-0.088442623,-0.072750102,-0.073296663,-0.062886896,-0.088777045,-0.088033323,0.030999399,-0.07401737,-0.060765141,-0.087516544,-0.062864081,-0.077283929,0.030228511,-0.062931788,0.017522729,0.031292797,-0.09293899,-0.063043857,-0.059993638,-0.063565643,-0.07673747,0.090734775,0.02065642,-0.09043831,-0.098602452,-0.277212172,-0.005658783,-0.093112857,0.123845616,-0.097983084,-0.094074712,-0.058048681,-0.063028202,-0.09220135,-0.091496814,0.032722393,0.00607324,-0.072458777,-0.06994812,-0.063565643,-0.063387541,-0.062974887,-0.063014923,-0.062997509,-0.062991181,-0.062992675,-0.063014923,-0.063014923,-0.063014923,-0.063014923,-0.062952109,-0.062984483,-0.063014923,-0.063000291,-0.062996826,-0.062994592,-0.063014923,-0.063003041,-0.063007451,-0.062974887,-0.062959009,-0.062974887,-0.063014923,-0.063014923,-0.063000478,-0.062969697,-0.063014923,-0.063000819,-0.063014923,480,R2
line058,line058,basecase,0,0.006391987,-0.00244583,0.007311177,0.010047516,0.007264257,0.005877207,-0.001142291,0.008621805,-0.057627929,0.00714951,-0.052878347,-0.059085472,-0.001028484,0.007107066,0.007905064,0.007084524,0.010285094,0.007186742,0.000946415,0.001309981,-0.001086364,0.007249513,0.007311177,0.006391987,-0.016873325,-0.03402274,-0.049772203,0.006903072,0.007170553,0.005545632,-8.94E-05,0.008039288,0.002106485,0.006918029,-0.001822812,-0.001094488,-0.008263619,0.006861179,0.006391987,0.00550632,-0.049772203,-0.062759506,-0.078795811,-0.064952464,-0.062787879,-0.062821016,-0.077009773,-0.100842024,-0.088105607,-0.072472883,-0.073017362,-0.062647261,-0.088438755,-0.087697867,0.030881274,-0.073735323,-0.060533591,-0.087183057,-0.062624534,-0.076989434,0.030113323,-0.062691983,0.282562109,0.031173554,-0.092584841,-0.062803625,-0.059765029,-0.063323423,-0.076445058,0.090389025,0.020577708,-0.090093689,-0.098226721,-0.276155838,-0.00563722,-0.092758044,0.123373695,-0.097609714,-0.093716234,-0.057827483,-0.062788029,-0.091850011,-0.09114816,0.032597702,0.006050098,-0.072182669,-0.069681578,-0.063323423,-0.063145999,-0.062734918,-0.062774801,-0.062757453,-0.06275115,-0.062752638,-0.062774801,-0.062774801,-0.062774801,-0.062774801,-0.062712226,-0.062744477,-0.062774801,-0.062760225,-0.062756773,-0.062754548,-0.062774801,-0.062762964,-0.062767357,-0.062734918,-0.0627191,-0.062734918,-0.062774801,-0.062774801,-0.062760411,-0.062729747,-0.062774801,-0.062760751,-0.062774801,480,R2
line059,line059,basecase,0,0.007259695,-0.002694474,0.008503432,0.012039638,0.008432693,0.007042949,-0.001053033,0.010746291,-0.065753785,0.008283775,-0.060367684,-0.067406663,-0.000950085,0.008226106,0.009263142,0.008195478,0.01318972,0.008421126,0.001346301,0.001769051,-0.001002443,0.00841965,0.008503432,0.007259695,-0.019069037,-0.038739839,-0.05680486,0.007948214,0.008312366,0.007470489,0.000141912,0.00944438,0.00332038,0.008243388,-0.001421204,-0.001009791,-0.009193492,0.00789202,0.007259695,0.006066093,-0.05680486,-0.070051537,-0.086685249,-0.074349032,-0.071195972,-0.071203969,-0.084832676,-0.109552761,-0.096341868,-0.080126771,-0.080691533,-0.071162036,-0.169216884,-0.095918938,0.041396322,-0.081436241,-0.068941048,-0.09538495,-0.071156551,-0.253368952,0.044715482,-0.071172829,-0.012016569,0.040133059,-0.122040071,-0.071199772,-0.068126701,-0.071325217,-0.084246923,0.011289878,0.022284012,-0.098404013,-0.122133296,-0.040727594,0.279012556,-0.101167625,-0.001659332,-0.106200035,-0.102161511,-0.378949954,-0.071196008,-0.100225764,-0.099497766,0.03397775,0.005565919,-0.079825745,-0.07723148,-0.071325217,-0.071282399,-0.071183191,-0.071192816,-0.071188629,-0.071187108,-0.071187467,-0.071192816,-0.071192816,-0.071192816,-0.071192816,-0.071177715,-0.071185498,-0.071192816,-0.071189298,-0.071188465,-0.071187928,-0.071192816,-0.071189959,-0.071191019,-0.071183191,-0.071179373,-0.071183191,-0.071192816,-0.071192816,-0.071189343,-0.071181943,-0.071192816,-0.071189425,-0.071192816,480,R2
line060,line060,basecase,0,0.007259695,-0.002694474,0.008503432,0.012039638,0.008432693,0.007042949,-0.001053033,0.010746291,-0.065753785,0.008283775,-0.060367684,-0.067406663,-0.000950085,0.008226106,0.009263142,0.008195478,0.01318972,0.008421126,0.001346301,0.001769051,-0.001002443,0.00841965,0.008503432,0.007259695,-0.019069037,-0.038739839,-0.05680486,0.007948214,0.008312366,0.007470489,0.000141912,0.00944438,0.00332038,0.008243388,-0.001421204,-0.001009791,-0.009193492,0.00789202,0.007259695,0.006066093,-0.05680486,-0.070051537,-0.086685249,-0.074349032,-0.071195972,-0.071203969,-0.084832676,-0.109552761,-0.096341868,-0.080126771,-0.080691533,-0.071162036,-0.169216884,-0.095918938,0.041396322,-0.081436241,-0.068941048,-0.09538495,-0.071156551,-0.253368952,0.044715482,-0.071172829,-0.012016569,0.040133059,-0.122040071,-0.071199772,-0.068126701,-0.071325217,-0.084246923,0.011289878,0.022284012,-0.098404013,-0.122133296,-0.040727594,-0.720987444,-0.101167625,-0.001659332,-0.106200035,-0.102161511,-0.378949954,-0.071196008,-0.100225764,-0.099497766,0.03397775,0.005565919,-0.079825745,-0.07723148,-0.071325217,-0.071282399,-0.071183191,-0.071192816,-0.071188629,-0.071187108,-0.071187467,-0.071192816,-0.071192816,-0.071192816,-0.071192816,-0.071177715,-0.071185498,-0.071192816,-0.071189298,-0.071188465,-0.071187928,-0.071192816,-0.071189959,-0.071191019,-0.071183191,-0.071179373,-0.071183191,-0.071192816,-0.071192816,-0.071189343,-0.071181943,-0.071192816,-0.071189425,-0.071192816,480,R2
line061,line061,basecase,0,0.007259695,-0.002694474,0.008503432,0.012039638,0.008432693,0.007042949,-0.001053033,0.010746291,-0.065753785,0.008283775,-0.060367684,-0.067406663,-0.000950085,0.008226106,0.009263142,0.008195478,0.01318972,0.008421126,0.001346301,0.001769051,-0.001002443,0.00841965,0.008503432,0.007259695,-0.019069037,-0.038739839,-0.05680486,0.007948214,0.008312366,0.007470489,0.000141912,0.00944438,0.00332038,0.008243388,-0.001421204,-0.001009791,-0.009193492,0.00789202,0.007259695,0.006066093,-0.05680486,-0.070051537,-0.086685249,-0.074349032,-0.071195972,-0.071203969,-0.084832676,-0.109552761,-0.096341868,-0.080126771,-0.080691533,-0.071162036,-0.169216884,-0.095918938,0.041396322,-0.081436241,-0.068941048,-0.09538495,-0.071156551,-0.253368952,0.044715482,-0.071172829,-0.012016569,0.040133059,-0.122040071,-0.071199772,-0.068126701,-0.071325217,-0.084246923,0.011289878,0.022284012,-0.098404013,-0.122133296,-0.040727594,0.279012556,-0.101167625,-0.001659332,-0.106200035,-0.102161511,0.621050046,-0.071196008,-0.100225764,-0.099497766,0.03397775,0.005565919,-0.079825745,-0.07723148,-0.071325217,-0.071282399,-0.071183191,-0.071192816,-0.071188629,-0.071187108,-0.071187467,-0.071192816,-0.071192816,-0.071192816,-0.071192816,-0.071177715,-0.071185498,-0.071192816,-0.071189298,-0.071188465,-0.071187928,-0.071192816,-0.071189959,-0.071191019,-0.071183191,-0.071179373,-0.071183191,-0.071192816,-0.071192816,-0.071189343,-0.071181943,-0.071192816,-0.071189425,-0.071192816,480,R2
line062,line062,basecase,0,0.003781001,-0.001442689,0.004335141,0.00595457,0.004305538,0.003527784,-0.000651713,0.005312906,-0.034105912,0.004237514,-0.031520301,-0.034899381,-0.000586994,0.004211883,0.004685205,0.00419827,0.006450616,0.004275752,0.000590887,0.000807728,-0.000619909,0.004297904,0.004335141,0.003781001,-0.010024246,-0.02026295,-0.029665841,0.004088564,0.004250221,0.00355446,-2.69E-05,0.004766054,0.00145289,0.004147503,-0.000948197,-0.000624529,-0.004883999,0.004063398,0.003781001,0.003247938,-0.029665841,-0.030742269,-0.034792036,-0.039263226,-0.035258695,-0.03515703,-0.034340995,-0.04035953,-0.037143108,-0.03319526,-0.033332761,-0.035690114,-0.309093906,-0.037040138,0.019906095,-0.033514073,-0.035251466,-0.036910129,-0.035759842,0.333903907,0.021374544,-0.035552907,-0.001636358,0.019347208,-0.117235604,-0.035210386,-0.035064603,-0.033615632,-0.034198383,0.007616613,0.010936842,-0.037645173,-0.097023772,-0.013035019,0.125695803,-0.038318022,0.002475603,-0.039543251,-0.038560001,0.277988705,-0.035258234,-0.03808871,-0.037911466,0.016624002,0.003464229,-0.03312197,-0.032490351,-0.033615632,-0.034159972,-0.035421182,-0.035298818,-0.035352042,-0.035371382,-0.035366816,-0.035298818,-0.035298818,-0.035298818,-0.035298818,-0.0354908,-0.035391854,-0.035298818,-0.035343539,-0.035354129,-0.035360957,-0.035298818,-0.035335136,-0.035321657,-0.035421182,-0.035469712,-0.035421182,-0.035298818,-0.035298818,-0.035342968,-0.035437045,-0.035298818,-0.035341926,-0.035298818,480,R2
